"행정구역별(1)","행정구역별(2)",인구현황별(1),인구현황별(2),2019
"경상남도","거제시",외국인등록인구수 (명),소계,8302
"경상남도","거제시",외국인등록인구수 (명),남자,6057
"경상남도","거제시",외국인등록인구수 (명),여자,2245
"경상남도","거제시",인구밀도 (명/㎢),소계,615.72
"경상남도","거제시",인구증가율 (%),소계,-0.89
"경상남도","양산시",면적 (㎢),소계,485.60
"경상남도","양산시",전년말주민등록인구수 (명),소계,348639
"경상남도","양산시",성별 (명),소계,350759
"경상남도","양산시",성별 (명),남자,176114
"경상남도","양산시",성별 (명),여자,174645
"경상남도","양산시",연령별 (명),소계,350759
"경상남도","양산시",연령별 (명),0~14세(유소년),53109
"경상남도","양산시",연령별 (명),15~64세(생산가능),253019
"경상남도","양산시",연령별 (명),65세이상(고령),44631
"경상남도","양산시",외국인등록인구수 (명),소계,6319
"경상남도","양산시",외국인등록인구수 (명),남자,4116
"경상남도","양산시",외국인등록인구수 (명),여자,2203
"경상남도","양산시",인구밀도 (명/㎢),소계,722.32
"경상남도","양산시",인구증가율 (%),소계,0.61
"경상남도","의령군",면적 (㎢),소계,482.91
"경상남도","의령군",전년말주민등록인구수 (명),소계,27667
"경상남도","의령군",성별 (명),소계,27168
"경상남도","의령군",성별 (명),남자,13242
"경상남도","의령군",성별 (명),여자,13926
"경상남도","의령군",연령별 (명),소계,27168
"경상남도","의령군",연령별 (명),0~14세(유소년),1850
"경상남도","의령군",연령별 (명),15~64세(생산가능),15629
"경상남도","의령군",연령별 (명),65세이상(고령),9689
"경상남도","의령군",외국인등록인구수 (명),소계,765
"경상남도","의령군",외국인등록인구수 (명),남자,490
"경상남도","의령군",외국인등록인구수 (명),여자,275
"경상남도","의령군",인구밀도 (명/㎢),소계,56.26
"경상남도","의령군",인구증가율 (%),소계,-1.80
"경상남도","함안군",면적 (㎢),소계,416.60
"경상남도","함안군",전년말주민등록인구수 (명),소계,67025
"경상남도","함안군",성별 (명),소계,65700
"경상남도","함안군",성별 (명),남자,33203
"경상남도","함안군",성별 (명),여자,32497
"경상남도","함안군",연령별 (명),소계,65700
"경상남도","함안군",연령별 (명),0~14세(유소년),7644
"경상남도","함안군",연령별 (명),15~64세(생산가능),42702
"경상남도","함안군",연령별 (명),65세이상(고령),15354
"경상남도","함안군",외국인등록인구수 (명),소계,3498
"경상남도","함안군",외국인등록인구수 (명),남자,2885
"경상남도","함안군",외국인등록인구수 (명),여자,613
"경상남도","함안군",인구밀도 (명/㎢),소계,157.71
"경상남도","함안군",인구증가율 (%),소계,-1.98
"경상남도","창녕군",면적 (㎢),소계,532.83
"경상남도","창녕군",전년말주민등록인구수 (명),소계,63396
"경상남도","창녕군",성별 (명),소계,62331
"경상남도","창녕군",성별 (명),남자,31015
"경상남도","창녕군",성별 (명),여자,31316
"경상남도","창녕군",연령별 (명),소계,62331
"경상남도","창녕군",연령별 (명),0~14세(유소년),5461
"경상남도","창녕군",연령별 (명),15~64세(생산가능),38444
"경상남도","창녕군",연령별 (명),65세이상(고령),18426
"경상남도","창녕군",외국인등록인구수 (명),소계,2789
"경상남도","창녕군",외국인등록인구수 (명),남자,1937
"경상남도","창녕군",외국인등록인구수 (명),여자,852
"경상남도","창녕군",인구밀도 (명/㎢),소계,116.98
"경상남도","창녕군",인구증가율 (%),소계,-1.68
"경상남도","고성군",면적 (㎢),소계,517.96
"경상남도","고성군",전년말주민등록인구수 (명),소계,53243
"경상남도","고성군",성별 (명),소계,52276
"경상남도","고성군",성별 (명),남자,26208
"경상남도","고성군",성별 (명),여자,26068
"경상남도","고성군",연령별 (명),소계,52276
"경상남도","고성군",연령별 (명),0~14세(유소년),4771
"경상남도","고성군",연령별 (명),15~64세(생산가능),31928
"경상남도","고성군",연령별 (명),65세이상(고령),15577
"경상남도","고성군",외국인등록인구수 (명),소계,1256
"경상남도","고성군",외국인등록인구수 (명),남자,926
"경상남도","고성군",외국인등록인구수 (명),여자,330
"경상남도","고성군",인구밀도 (명/㎢),소계,100.93
"경상남도","고성군",인구증가율 (%),소계,-1.82
"경상남도","남해군",면적 (㎢),소계,357.55
"경상남도","남해군",전년말주민등록인구수 (명),소계,43990
"경상남도","남해군",성별 (명),소계,43622
"경상남도","남해군",성별 (명),남자,20988
"경상남도","남해군",성별 (명),여자,22634
"경상남도","남해군",연령별 (명),소계,43622
"경상남도","남해군",연령별 (명),0~14세(유소년),2951
"경상남도","남해군",연령별 (명),15~64세(생산가능),24684
"경상남도","남해군",연령별 (명),65세이상(고령),15987
"경상남도","남해군",외국인등록인구수 (명),소계,861
"경상남도","남해군",외국인등록인구수 (명),남자,710
"경상남도","남해군",외국인등록인구수 (명),여자,151
"경상남도","남해군",인구밀도 (명/㎢),소계,122.00
"경상남도","남해군",인구증가율 (%),소계,-0.84
"경상남도","하동군",면적 (㎢),소계,675.24
"경상남도","하동군",전년말주민등록인구수 (명),소계,47533
"경상남도","하동군",성별 (명),소계,46574
"경상남도","하동군",성별 (명),남자,23149
"경상남도","하동군",성별 (명),여자,23425
"경상남도","하동군",연령별 (명),소계,46574
"경상남도","하동군",연령별 (명),0~14세(유소년),3532
"경상남도","하동군",연령별 (명),15~64세(생산가능),27922
"경상남도","하동군",연령별 (명),65세이상(고령),15120
"경상남도","하동군",외국인등록인구수 (명),소계,525
"경상남도","하동군",외국인등록인구수 (명),남자,233
"경상남도","하동군",외국인등록인구수 (명),여자,292
"경상남도","하동군",인구밀도 (명/㎢),소계,68.97
"경상남도","하동군",인구증가율 (%),소계,-2.02
"경상남도","산청군",면적 (㎢),소계,794.60
"경상남도","산청군",전년말주민등록인구수 (명),소계,35952
"경상남도","산청군",성별 (명),소계,35417
"경상남도","산청군",성별 (명),남자,17321
"경상남도","산청군",성별 (명),여자,18096
"경상남도","산청군",연령별 (명),소계,35417
"경상남도","산청군",연령별 (명),0~14세(유소년),2558
"경상남도","산청군",연령별 (명),15~64세(생산가능),20415
"경상남도","산청군",연령별 (명),65세이상(고령),12444
"경상남도","산청군",외국인등록인구수 (명),소계,608
"경상남도","산청군",외국인등록인구수 (명),남자,290
"경상남도","산청군",외국인등록인구수 (명),여자,318
"경상남도","산청군",인구밀도 (명/㎢),소계,44.57
"경상남도","산청군",인구증가율 (%),소계,-1.49
"경상남도","함양군",면적 (㎢),소계,725.49
"경상남도","함양군",전년말주민등록인구수 (명),소계,40044
"경상남도","함양군",성별 (명),소계,39637
"경상남도","함양군",성별 (명),남자,19097
"경상남도","함양군",성별 (명),여자,20540
"경상남도","함양군",연령별 (명),소계,39637
"경상남도","함양군",연령별 (명),0~14세(유소년),3340
"경상남도","함양군",연령별 (명),15~64세(생산가능),23461
"경상남도","함양군",연령별 (명),65세이상(고령),12836
"경상남도","함양군",외국인등록인구수 (명),소계,504
"경상남도","함양군",외국인등록인구수 (명),남자,291
"경상남도","함양군",외국인등록인구수 (명),여자,213
"경상남도","함양군",인구밀도 (명/㎢),소계,54.63
"경상남도","함양군",인구증가율 (%),소계,-1.02
"경상남도","거창군",면적 (㎢),소계,803.31
"경상남도","거창군",전년말주민등록인구수 (명),소계,62455
"경상남도","거창군",성별 (명),소계,62179
"경상남도","거창군",성별 (명),남자,30345
"경상남도","거창군",성별 (명),여자,31834
"경상남도","거창군",연령별 (명),소계,62179
"경상남도","거창군",연령별 (명),0~14세(유소년),6595
"경상남도","거창군",연령별 (명),15~64세(생산가능),38981
"경상남도","거창군",연령별 (명),65세이상(고령),16603
"경상남도","거창군",외국인등록인구수 (명),소계,547
"경상남도","거창군",외국인등록인구수 (명),남자,273
"경상남도","거창군",외국인등록인구수 (명),여자,274
"경상남도","거창군",인구밀도 (명/㎢),소계,77.40
"경상남도","거창군",인구증가율 (%),소계,-0.44
"경상남도","합천군",면적 (㎢),소계,983.51
"경상남도","합천군",전년말주민등록인구수 (명),소계,45916
"경상남도","합천군",성별 (명),소계,45204
"경상남도","합천군",성별 (명),남자,21655
"경상남도","합천군",성별 (명),여자,23549
"경상남도","합천군",연령별 (명),소계,45204
"경상남도","합천군",연령별 (명),0~14세(유소년),2893
"경상남도","합천군",연령별 (명),15~64세(생산가능),25067
"경상남도","합천군",연령별 (명),65세이상(고령),17244
"경상남도","합천군",외국인등록인구수 (명),소계,595
"경상남도","합천군",외국인등록인구수 (명),남자,320
"경상남도","합천군",외국인등록인구수 (명),여자,275
"경상남도","합천군",인구밀도 (명/㎢),소계,45.96
"경상남도","합천군",인구증가율 (%),소계,-1.55
"제주특별자치도","소계",면적 (㎢),소계,1850.23
"제주특별자치도","소계",전년말주민등록인구수 (명),소계,667191
"제주특별자치도","소계",성별 (명),소계,670989
"제주특별자치도","소계",성별 (명),남자,337345
"제주특별자치도","소계",성별 (명),여자,333644
"제주특별자치도","소계",연령별 (명),소계,670989
"제주특별자치도","소계",연령별 (명),0~14세(유소년),96889
"제주특별자치도","소계",연령별 (명),15~64세(생산가능),473703
"제주특별자치도","소계",연령별 (명),65세이상(고령),100397
"제주특별자치도","소계",외국인등록인구수 (명),소계,25668
"제주특별자치도","소계",외국인등록인구수 (명),남자,16545
"제주특별자치도","소계",외국인등록인구수 (명),여자,9123
"제주특별자치도","소계",인구밀도 (명/㎢),소계,362.65
"제주특별자치도","소계",인구증가율 (%),소계,0.57
"제주특별자치도","제주시",면적 (㎢),소계,978.67
"제주특별자치도","제주시",전년말주민등록인구수 (명),소계,485946
"제주특별자치도","제주시",성별 (명),소계,489405
"제주특별자치도","제주시",성별 (명),남자,245533
"제주특별자치도","제주시",성별 (명),여자,243872
"제주특별자치도","제주시",연령별 (명),소계,489405
"제주특별자치도","제주시",연령별 (명),0~14세(유소년),73182
"제주특별자치도","제주시",연령별 (명),15~64세(생산가능),349533
"제주특별자치도","제주시",연령별 (명),65세이상(고령),66690
"제주특별자치도","제주시",외국인등록인구수 (명),소계,14408
"제주특별자치도","제주시",외국인등록인구수 (명),남자,9123
